名前,入力ノード数,収束ステップ数,x/j,ξ,流出の相対確率（エッジの2乗）の和,ターゲット位置への流出の相対確率（エッジの2乗）,規格化したターゲット位置への流出の相対確率（エッジの2乗）
正三角形,5,10003.0,0.1,67.0,4.999999999994174,5.542997138803439e-23,1.1085994277606879e-23
正三角形,5,10003.0,0.1,68.0,4.999999999997142,5.0656290041459e-23,1.01312580082918e-23
正三角形,5,10003.0,0.1,69.0,5.000000000004663,2.2202355138644564e-23,4.4404710277289124e-24
正三角形,5,10003.0,0.1,70.0,5.0000000000045866,8.828547684678703e-24,1.7657095369357405e-24
正三角形,5,10003.0,0.1,71.0,4.999999999997135,2.2936383037861432e-23,4.587276607572286e-24
正三角形,5,10003.0,0.1,72.0,4.999999999994381,3.58365375834865e-23,7.1673075166973e-24
正三角形,5,10003.0,0.1,73.0,5.000000000000702,2.4912546882840936e-23,4.982509376568187e-24
正三角形,5,10003.0,0.1,74.0,5.0000000000058265,6.554216795972581e-24,1.3108433591945161e-24
正三角形,5,10003.0,0.1,75.0,5.000000000001519,7.549655372409896e-24,1.5099310744819791e-24
正三角形,5,10003.0,0.1,76.0,4.999999999994802,2.3088110982505096e-23,4.617622196501019e-24
正三角形,5,10003.0,0.1,77.0,4.999999999996522,2.6301506855350796e-23,5.260301371070159e-24
正三角形,5,10003.0,0.1,78.0,5.000000000003833,1.1619291888057516e-23,2.323858377611503e-24
正三角形,5,10003.0,0.1,79.0,5.00000000000491,2.5289837534772808e-24,5.057967506954562e-25
正三角形,5,10003.0,0.1,80.0,4.999999999998058,1.2762192107013256e-23,2.552438421402651e-24
正三角形,5,10003.0,0.1,81.0,4.999999999994381,2.4328256748205452e-23,4.8656513496410905e-24
正三角形,5,10003.0,0.1,82.0,4.999999999999796,1.7624699073018385e-23,3.524939814603677e-24
正三角形,5,10003.0,0.1,83.0,5.000000000005514,3.783024656997186e-24,7.566049313994372e-25
正三角形,5,10003.0,0.1,84.0,5.000000000002302,5.8044003421939075e-24,1.1608800684387816e-24
正三角形,5,10003.0,0.1,85.0,4.999999999995383,1.989341813146308e-23,3.978683626292616e-24
正三角形,5,10003.0,0.1,86.0,4.9999999999959455,2.190943478047397e-23,4.381886956094794e-24
正三角形,5,10003.0,0.1,87.0,5.000000000003062,8.364220659738887e-24,1.6728441319477774e-24
正三角形,5,10003.0,0.1,88.0,5.000000000005214,2.404987750861901e-24,4.809975501723802e-25
正三角形,5,10003.0,0.1,89.0,4.999999999998929,1.419938414828185e-23,2.83987682965637e-24
正三角形,5,10003.0,0.1,90.0,4.999999999994381,2.3428617294325755e-23,4.685723458865151e-24
正三角形,5,10003.0,0.15,0.0,4.999999999999979,0.24999999999999484,0.04999999999999897
正三角形,5,10003.0,0.15,1.0,4.999999999999999,0.00726401975704297,0.001452803951408594
正三角形,5,10003.0,0.15,2.0,5.0,0.0005131809828990393,0.00010263619657980786
正三角形,5,10003.0,0.15,3.0,4.999999999999998,6.802715255379022e-05,1.3605430510758044e-05
正三角形,5,10003.0,0.15,4.0,5.0,1.292481015716423e-05,2.584962031432846e-06
正三角形,5,10003.0,0.15,5.0,5.0,3.113222106195265e-06,6.22644421239053e-07
正三角形,5,10003.0,0.15,6.0,5.0,8.875914615841568e-07,1.7751829231683137e-07
正三角形,5,10003.0,0.15,7.0,4.999999999999998,2.8683558563030344e-07,5.7367117126060685e-08
正三角形,5,10003.0,0.15,8.0,5.0,1.0202432274921834e-07,2.0404864549843668e-08
正三角形,5,10003.0,0.15,9.0,5.000000000000001,3.911459099039178e-08,7.822918198078357e-09
正三角形,5,10003.0,0.15,10.0,4.999999999999999,1.5918106117490446e-08,3.183621223498089e-09
正三角形,5,10003.0,0.15,11.0,5.000000000000002,6.798800607675127e-09,1.3597601215350255e-09
正三角形,5,10003.0,0.15,12.0,5.000000000000002,3.021945606011775e-09,6.04389121202355e-10
正三角形,5,10003.0,0.15,13.0,4.999999999999999,1.389024478448617e-09,2.7780489568972336e-10
正三角形,5,10003.0,0.15,14.0,5.000000000000001,6.571240207971391e-10,1.3142480415942782e-10
正三角形,5,10003.0,0.15,15.0,5.000000000000001,3.1882350154441276e-10,6.376470030888255e-11
正三角形,5,10003.0,0.15,16.0,5.0,1.5821077316341397e-10,3.1642154632682794e-11
正三角形,5,10003.0,0.15,17.0,5.0,8.012767129926996e-11,1.602553425985399e-11
正三角形,5,10003.0,0.15,18.0,5.0,4.134777286315119e-11,8.269554572630239e-12
正三角形,5,10003.0,0.15,19.0,5.000000000000001,2.170890411920073e-11,4.341780823840146e-12
正三角形,5,10003.0,0.15,20.0,5.000000000000002,1.1583160660695911e-11,2.3166321321391822e-12
正三角形,5,10003.0,0.15,21.0,4.999999999999998,6.274471294568126e-12,1.2548942589136253e-12
正三角形,5,10003.0,0.15,22.0,5.0,3.447470920508422e-12,6.894941841016844e-13
正三角形,5,10003.0,0.15,23.0,5.0,1.919798844329653e-12,3.839597688659306e-13
正三角形,5,10003.0,0.15,24.0,5.000000000000001,1.0827810533758434e-12,2.1655621067516868e-13
正三角形,5,10003.0,0.15,25.0,5.0,6.181443247333519e-13,1.2362886494667037e-13
正三角形,5,10003.0,0.15,26.0,5.000000000000001,3.570029102946449e-13,7.140058205892898e-14
正三角形,5,10003.0,0.15,27.0,5.000000000000001,2.0849046332632606e-13,4.169809266526521e-14
正三角形,5,10003.0,0.15,28.0,5.0,1.23072899247421e-13,2.46145798494842e-14
正三角形,5,10003.0,0.15,29.0,4.999999999999999,7.341016654954726e-14,1.4682033309909453e-14
正三角形,5,10003.0,0.15,30.0,5.0,4.423299567729574e-14,8.846599135459148e-15
正三角形,5,10003.0,0.15,31.0,5.0,2.6917247043233475e-14,5.383449408646695e-15
正三角形,5,10003.0,0.15,32.0,4.999999999999999,1.6539449220292853e-14,3.3078898440585705e-15
正三角形,5,10003.0,0.15,33.0,5.000000000000001,1.0259791609541064e-14,2.051958321908213e-15
正三角形,5,10003.0,0.15,34.0,5.000000000000002,6.424034304467204e-15,1.2848068608934408e-15
正三角形,5,10003.0,0.15,35.0,4.999999999999998,4.059313172060604e-15,8.118626344121209e-16
正三角形,5,10003.0,0.15,36.0,5.0,2.5881601302563457e-15,5.176320260512691e-16
正三角形,5,10003.0,0.15,37.0,5.0,1.664694412410135e-15,3.32938882482027e-16
正三角形,5,10003.0,0.15,38.0,5.0,1.0799049878977602e-15,2.1598099757955204e-16
正三角形,5,10003.0,0.15,39.0,5.0,7.063839241748342e-16,1.4127678483496683e-16
正三角形,5,10003.0,0.15,40.0,4.999999999999998,4.657949942411044e-16,9.315899884822088e-17
正三角形,5,10003.0,0.15,41.0,5.0,3.095610986652395e-16,6.19122197330479e-17
正三角形,5,10003.0,0.15,42.0,5.0,2.0730347453088227e-16,4.1460694906176456e-17
正三角形,5,10003.0,0.15,43.0,5.0,1.398645260416392e-16,2.797290520832784e-17
正三角形,5,10003.0,0.15,44.0,5.000000000000002,9.506289502333902e-17,1.9012579004667804e-17
正三角形,5,10003.0,0.15,45.0,5.0,6.509009291386714e-17,1.3018018582773428e-17
正三角形,5,10003.0,0.15,46.0,5.000000000000002,4.490110105885427e-17,8.980220211770854e-18
正三角形,5,10003.0,0.15,47.0,5.0,3.121147111299986e-17,6.2422942225999715e-18
正三角形,5,10003.0,0.15,48.0,5.0,2.1867350863149688e-17,4.373470172629938e-18
正三角形,5,10003.0,0.15,49.0,5.0,1.5446588250139755e-17,3.089317650027951e-18
正三角形,5,10003.0,0.15,50.0,5.0,1.1004128543580993e-17,2.2008257087161987e-18
正三角形,5,10003.0,0.15,51.0,5.0,7.908221207980774e-18,1.5816442415961547e-18
正三角形,5,10003.0,0.15,52.0,5.0,5.734228189248893e-18,1.1468456378497786e-18
正三角形,5,10003.0,0.15,53.0,5.000000000000001,4.1952601199850124e-18,8.390520239970025e-19
正三角形,5,10003.0,0.15,54.0,4.999999999999999,3.0965455797202653e-18,6.193091159440531e-19
正三角形,5,10003.0,0.15,55.0,4.999999999999998,2.305215351141106e-18,4.610430702282212e-19
正三角形,5,10003.0,0.15,56.0,5.000000000000001,1.7301754214804408e-18,3.4603508429608815e-19
正三角形,5,10003.0,0.15,57.0,5.000000000000001,1.3086311454814211e-18,2.6172622909628424e-19
正三角形,5,10003.0,0.15,58.0,5.000000000000001,9.970259574524654e-19,1.9940519149049309e-19
正三角形,5,10003.0,0.15,59.0,4.999999999999999,7.649276201140831e-19,1.5298552402281662e-19
正三角形,5,10003.0,0.15,60.0,4.999999999999999,5.908926655982674e-19,1.1817853311965346e-19
正三角形,5,10003.0,0.15,61.0,5.0,4.596635404610898e-19,9.193270809221796e-20
正三角形,5,10003.0,0.15,62.0,5.0,3.6026602181917615e-19,7.205320436383524e-20
正三角形,5,10003.0,0.15,63.0,5.0,2.8471565735332075e-19,5.694313147066415e-20
正三角形,5,10003.0,0.15,64.0,5.000000000000002,2.271361424768128e-19,4.542722849536256e-20
正三角形,5,10003.0,0.15,65.0,5.0,1.8315611123181666e-19,3.6631222246363335e-20
正三角形,5,10003.0,0.15,66.0,5.0,1.4949378215022184e-19,2.9898756430044367e-20
正三角形,5,10003.0,0.15,67.0,5.0,1.2366817417438702e-19,2.4733634834877405e-20
正三角形,5,10003.0,0.15,68.0,5.0,1.0379555011471828e-19,2.0759110022943657e-20
正三角形,5,10003.0,0.15,69.0,5.0,8.844338510517902e-20,1.7688677021035806e-20
正三角形,5,10003.0,0.15,70.0,5.0,7.652344137920203e-20,1.5304688275840407e-20
正三角形,5,10003.0,0.15,71.0,5.0,6.721174006838453e-20,1.3442348013676905e-20
正三角形,5,10003.0,0.15,72.0,5.000000000000001,5.98874488100586e-20,1.197748976201172e-20
正三角形,5,10003.0,0.15,73.0,5.0,5.4085447422270935e-20,1.0817089484454187e-20
正三角形,5,10003.0,0.15,74.0,5.0,4.9459109153676385e-20,9.891821830735277e-21
正三角形,5,10003.0,0.15,75.0,5.0,4.5751006111031633e-20,9.150201222206327e-21
正三角形,5,10003.0,0.15,76.0,5.000000000000002,4.276989008619723e-20,8.553978017239446e-21
正三角形,5,10003.0,0.15,77.0,5.000000000000002,4.037282215650443e-20,8.074564431300886e-21
正三角形,5,10003.0,0.15,78.0,5.000000000000001,3.8451481876052776e-20,7.690296375210555e-21
正三角形,5,10003.0,0.15,79.0,5.000000000000001,3.692194045391159e-20,7.384388090782318e-21
正三角形,5,10003.0,0.15,80.0,5.0,3.5717220570155044e-20,7.143444114031009e-21
正三角形,5,10003.0,0.15,81.0,5.0,3.4782094878681027e-20,6.956418975736206e-21
正三角形,5,10003.0,0.15,82.0,5.0,3.406963440389366e-20,6.813926880778731e-21
正三角形,5,10003.0,0.15,83.0,5.0,3.353905073187724e-20,6.707810146375448e-21
正三角形,5,10003.0,0.15,84.0,5.0,3.3154513802139077e-20,6.630902760427815e-21
正三角形,5,10003.0,0.15,85.0,5.000000000000002,3.288459733258626e-20,6.576919466517252e-21
正三角形,5,10003.0,0.15,86.0,5.0,3.2702178467319335e-20,6.540435693463867e-21
正三角形,5,10003.0,0.15,87.0,5.0,3.2584558374278886e-20,6.516911674855777e-21
正三角形,5,10003.0,0.15,88.0,5.0,3.251370280543934e-20,6.502740561087868e-21
正三角形,5,10003.0,0.15,89.0,5.0,3.2476501789619487e-20,6.4953003579238975e-21
正三角形,5,10003.0,0.15,90.0,5.0,3.246499199474299e-20,6.4929983989485976e-21
正三角形,5,1003.0,0.2,0.0,4.999252486635298,0.24977118097011883,0.04995423619402377
正三角形,5,1003.0,0.2,1.0,5.000258131432934,0.03352789291882868,0.0067055785837657365
正三角形,5,1003.0,0.2,2.0,5.000095406000742,0.005118070025109785,0.001023614005021957
正三角形,5,1003.0,0.2,3.0,4.999912447398981,0.0011585737598095438,0.00023171475196190875
正三角形,5,1003.0,0.2,4.0,4.999935711340502,0.000336281823808565,6.7256364761713e-05
正三角形,5,1003.0,0.2,5.0,5.000036262041544,0.0001151784037063614,2.303568074127228e-05
正三角形,5,1003.0,0.2,6.0,5.000052231706581,4.416302062293888e-05,8.832604124587776e-06
正三角形,5,1003.0,0.2,7.0,4.999990066944125,1.8718654959926805e-05,3.7437309919853608e-06
正三角形,5,1003.0,0.2,8.0,4.999958419419878,8.630024963658687e-06,1.7260049927317373e-06
正三角形,5,1003.0,0.2,9.0,4.9999940887682754,4.141145363269681e-06,8.282290726539363e-07
正三角形,5,1003.0,0.2,10.0,5.000030705016003,2.0500025721977092e-06,4.1000051443954186e-07
正三角形,5,1003.0,0.2,11.0,5.000015302247039,1.0838938674185274e-06,2.1677877348370548e-07
正三角形,5,1003.0,0.2,12.0,4.999980165296971,5.959278902099262e-07,1.1918557804198525e-07
正三角形,5,1003.0,0.2,13.0,4.999980105705339,3.1756770122306997e-07,6.351354024461399e-08
正三角形,5,1003.0,0.2,14.0,5.00000959621806,1.697348440604805e-07,3.39469688120961e-08
正三角形,5,1003.0,0.2,15.0,5.0000207054314565,9.926700701520293e-08,1.9853401403040585e-08
正三角形,5,1003.0,0.2,16.0,4.999999351761,5.816225962043127e-08,1.1632451924086253e-08
正三角形,5,1003.0,0.2,17.0,4.999981405124608,3.0181453870897266e-08,6.036290774179453e-09
正三角形,5,1003.0,0.2,18.0,4.999993546444163,1.585852098261094e-08,3.171704196522188e-09
正三角形,5,1003.0,0.2,19.0,5.000014412444036,1.017935178156078e-08,2.035870356312156e-09
正三角形,5,1003.0,0.2,20.0,5.000011343819429,6.178322701437874e-09,1.235664540287575e-09
正三角形,5,1003.0,0.2,21.0,4.9999909890043615,2.805431627160133e-09,5.610863254320265e-10
正三角形,5,1003.0,0.2,22.0,4.999986117926616,1.3596125262918967e-09,2.7192250525837935e-10
正三角形,5,1003.0,0.2,23.0,5.000003219814452,1.1138364196921272e-09,2.2276728393842546e-10
正三角形,5,1003.0,0.2,24.0,5.000014162579097,7.560576545058791e-10,1.5121153090117583e-10
正三角形,5,1003.0,0.2,25.0,5.000002212331648,2.641738899978839e-10,5.283477799957678e-11
正三角形,5,1003.0,0.2,26.0,4.999987511731675,8.965130145410147e-11,1.7930260290820293e-11
正三角形,5,1003.0,0.2,27.0,4.999993329636208,1.4665710351672505e-10,2.933142070334501e-11
正三角形,5,1003.0,0.2,28.0,5.000009330044641,1.3425505236723471e-10,2.685101047344694e-11
正三角形,5,1003.0,0.2,29.0,5.0000097220102635,3.98299012533508e-11,7.965980250670159e-12
正三角形,5,1003.0,0.2,30.0,4.999994734868909,1.0204501203967708e-12,2.0409002407935417e-13
正三角形,5,1003.0,0.2,31.0,4.999988856756443,2.735694232854054e-11,5.471388465708108e-12
正三角形,5,1003.0,0.2,32.0,5.000000911306165,3.928116187932115e-11,7.85623237586423e-12
正三角形,5,1003.0,0.2,33.0,5.000010925743583,1.7989746017072775e-11,3.597949203414555e-12
正三角形,5,1003.0,0.2,34.0,5.000003144268174,3.0351868419920527e-12,6.070373683984106e-13
正三角形,5,1003.0,0.2,35.0,4.999990742278108,9.737224064629746e-12,1.947444812925949e-12
正三角形,5,1003.0,0.2,36.0,4.9999935939662885,1.7327395672329538e-11,3.4654791344659074e-12
正三角形,5,1003.0,0.2,37.0,5.000006487903069,1.3036890484072992e-11,2.6073780968145984e-12
正三角形,5,1003.0,0.2,38.0,5.0000085207879215,6.481681508408184e-12,1.2963363016816368e-12
正三角形,5,1003.0,0.2,39.0,4.999996928986349,6.885266611022687e-12,1.3770533222045374e-12
正三角形,5,1003.0,0.2,40.0,4.999990693080707,1.0212481992226035e-11,2.0424963984452068e-12
正三角形,5,1003.0,0.2,41.0,4.999999507102483,9.995235495292039e-12,1.999047099058408e-12
正三角形,5,1003.0,0.2,42.0,5.000008764822196,7.301531094833076e-12,1.4603062189666152e-12
正三角形,5,1003.0,0.2,43.0,5.000003723156477,6.349151643422748e-12,1.2698303286845495e-12
正三角形,5,1003.0,0.2,44.0,4.9999929367201394,7.40831474931083e-12,1.4816629498621662e-12
正三角形,5,1003.0,0.2,45.0,4.9999937849673035,7.86675490460362e-12,1.573350980920724e-12
正三角形,5,1003.0,0.2,46.0,5.00000450871898,6.919168399916955e-12,1.383833679983391e-12
正三角形,5,1003.0,0.2,47.0,5.00000768607322,6.043842260267331e-12,1.2087684520534662e-12
正三角形,5,1003.0,0.2,48.0,4.999998502311036,6.134788184593538e-12,1.2269576369187076e-12
正三角形,5,1003.0,0.2,49.0,4.999991996656669,6.452465567656769e-12,1.2904931135313537e-12
正三角形,5,1003.0,0.2,50.0,4.999998462596716,6.204644759142034e-12,1.2409289518284067e-12
正三角形,5,1003.0,0.2,51.0,5.0000071926628635,5.6660503300482965e-12,1.1332100660096593e-12
正三角形,5,1003.0,0.2,52.0,5.000004185918965,5.4478526391053455e-12,1.089570527821069e-12
正三角形,5,1003.0,0.2,53.0,4.999994573838546,5.5377294887813934e-12,1.1075458977562788e-12
正三角形,5,1003.0,0.2,54.0,4.999993890351256,5.508633260214949e-12,1.1017266520429898e-12
正三角形,5,1003.0,0.2,55.0,5.000002993625667,5.239367156634157e-12,1.0478734313268313e-12
正三角形,5,1003.0,0.2,56.0,5.000007083571202,4.993741531410562e-12,9.987483062821124e-13
正三角形,5,1003.0,0.2,57.0,4.999999741124006,4.939596547309664e-12,9.879193094619327e-13
正三角形,5,1003.0,0.2,58.0,4.9999929807836665,4.93837919048208e-12,9.876758380964161e-13
正三角形,5,1003.0,0.2,59.0,4.999997609883221,4.822973103105265e-12,9.64594620621053e-13
正三角形,5,1003.0,0.2,60.0,5.000005971024369,4.6411542068957494e-12,9.2823084137915e-13
正三角形,5,1003.0,0.2,61.0,5.000004593533636,4.5317275628524746e-12,9.063455125704949e-13
正三角形,5,1003.0,0.2,62.0,4.999995877064941,4.503898468554425e-12,9.00779693710885e-13
正三角形,5,1003.0,0.2,63.0,4.999993934715291,4.455906380679043e-12,8.911812761358086e-13
正三角形,5,1003.0,0.2,64.0,5.000001759963202,4.346043713447849e-12,8.692087426895698e-13
正三角形,5,1003.0,0.2,65.0,5.000006628681617,4.237193301236569e-12,8.474386602473138e-13
正三角形,5,1003.0,0.2,66.0,5.000000773506404,4.183259870946239e-12,8.366519741892478e-13
正三角形,5,1003.0,0.2,67.0,4.999993764322668,4.154426208480292e-12,8.308852416960584e-13
正三角形,5,1003.0,0.2,68.0,4.999996879225311,4.096775244873224e-12,8.193550489746447e-13
正三角形,5,1003.0,0.2,69.0,5.000004969857684,4.013460427252594e-12,8.026920854505187e-13
正三角形,5,1003.0,0.2,70.0,5.00000496122013,3.949507016066543e-12,7.899014032133086e-13
正三角形,5,1003.0,0.2,71.0,4.999996968906084,3.919787505115545e-12,7.839575010231091e-13
正三角形,5,1003.0,0.2,72.0,4.999993948317736,3.891683464687939e-12,7.783366929375878e-13
正三角形,5,1003.0,0.2,73.0,5.000000706317632,3.8390834565904515e-12,7.678166913180903e-13
正三角形,5,1003.0,0.2,74.0,5.0000062576702,3.7802959619136296e-12,7.560591923827259e-13
正三角形,5,1003.0,0.2,75.0,5.000001671495067,3.745834986339509e-12,7.491669972679018e-13
正三角形,5,1003.0,0.2,76.0,4.999994431409099,3.730611670283808e-12,7.461223340567615e-13
正三角形,5,1003.0,0.2,77.0,4.999996231369867,3.7042500736878445e-12,7.408500147375689e-13
正三角形,5,1003.0,0.2,78.0,5.000004097232122,3.660040104824399e-12,7.320080209648798e-13
正三角形,5,1003.0,0.2,79.0,5.000005296152411,3.6242246050464523e-12,7.248449210092904e-13
正三角形,5,1003.0,0.2,80.0,4.999997938049068,3.6125097402683027e-12,7.225019480536605e-13
正三角形,5,1003.0,0.2,81.0,4.999993952177489,3.6048876307205237e-12,7.209775261441047e-13
正三角形,5,1003.0,0.2,82.0,4.999999755993693,3.579110910745958e-12,7.158221821491916e-13
正三角形,5,1003.0,0.2,83.0,5.000005927376594,3.5473546072916872e-12,7.094709214583375e-13
正三角形,5,1003.0,0.2,84.0,5.000002493676855,3.535476079066654e-12,7.070952158133309e-13
正三角形,5,1003.0,0.2,85.0,4.999995040087551,3.539452385856598e-12,7.078904771713196e-13
正三角形,5,1003.0,0.2,86.0,4.999995629264811,3.532201934224586e-12,7.064403868449172e-13
正三角形,5,1003.0,0.2,87.0,5.000003287814614,3.509610284539334e-12,7.019220569078669e-13
正三角形,5,1003.0,0.2,88.0,5.000005612922946,3.497560838063586e-12,6.995121676127172e-13
正三角形,5,1003.0,0.2,89.0,4.999998849881387,3.507537763568006e-12,7.015075527136011e-13
正三角形,5,1003.0,0.2,90.0,4.9999939529205495,3.5168054709412817e-12,7.033610941882564e-13
正三角形,5,1003.0,0.25,0.0,4.999991595663904,0.2499974174154163,0.049999483483083265
